current seq_region name,new seq_region name,INSDC accession,Notes
AAAB01002649,AAAB01002649,AAAB01002649,bacterial contamination
AAAB01002656,AAAB01002656,AAAB01002656,bacterial contamination
AAAB01002668,AAAB01002668,AAAB01002668,bacterial contamination
AAAB01002669,AAAB01002669,AAAB01002669,bacterial contamination
AAAB01002672,AAAB01002672,AAAB01002672,bacterial contamination
AAAB01002673,AAAB01002673,AAAB01002673,bacterial contamination
AAAB01002674,AAAB01002674,AAAB01002674,bacterial contamination
AAAB01002681,AAAB01002681,AAAB01002681,bacterial contamination
AAAB01002682,AAAB01002682,AAAB01002682,bacterial contamination
AAAB01002686,AAAB01002686,AAAB01002686,bacterial contamination
AAAB01002691,AAAB01002691,AAAB01002691,bacterial contamination
AAAB01002692,AAAB01002692,AAAB01002692,bacterial contamination
AAAB01002704,AAAB01002704,AAAB01002704,bacterial contamination
AAAB01002707,AAAB01002707,AAAB01002707,bacterial contamination
AAAB01002709,AAAB01002709,AAAB01002709,bacterial contamination
AAAB01002714,AAAB01002714,AAAB01002714,bacterial contamination
AAAB01002715,AAAB01002715,AAAB01002715,bacterial contamination
AAAB01002717,AAAB01002717,AAAB01002717,bacterial contamination
AAAB01002720,AAAB01002720,AAAB01002720,bacterial contamination
AAAB01002722,AAAB01002722,AAAB01002722,bacterial contamination
AAAB01002724,AAAB01002724,AAAB01002724,bacterial contamination
AAAB01002725.1,AAAB01002725,AAAB01002725,alternative assembly
AAAB01002726,AAAB01002726,AAAB01002726,bacterial contamination
AAAB01002730,AAAB01002730,AAAB01002730,bacterial contamination
AAAB01002732,AAAB01002732,AAAB01002732,bacterial contamination
AAAB01002736,AAAB01002736,AAAB01002736,bacterial contamination
AAAB01002737,AAAB01002737,AAAB01002737,bacterial contamination
AAAB01002745,AAAB01002745,AAAB01002745,bacterial contamination
AAAB01002746,AAAB01002746,AAAB01002746,bacterial contamination
AAAB01002747,AAAB01002747,AAAB01002747,bacterial contamination
AAAB01002748,AAAB01002748,AAAB01002748,bacterial contamination
AAAB01002750,AAAB01002750,AAAB01002750,bacterial contamination
AAAB01002751,AAAB01002751,AAAB01002751,bacterial contamination
AAAB01002758,AAAB01002758,AAAB01002758,bacterial contamination
AAAB01002759,AAAB01002759,AAAB01002759,bacterial contamination
AAAB01002766,AAAB01002766,AAAB01002766,bacterial contamination
AAAB01002767,AAAB01002767,AAAB01002767,bacterial contamination
AAAB01002775,AAAB01002775,AAAB01002775,bacterial contamination
AAAB01002779,AAAB01002779,AAAB01002779,bacterial contamination
AAAB01002785,AAAB01002785,AAAB01002785,bacterial contamination
AAAB01002786,AAAB01002786,AAAB01002786,bacterial contamination
AAAB01002789,AAAB01002789,AAAB01002789,bacterial contamination
AAAB01002793,AAAB01002793,AAAB01002793,bacterial contamination
AAAB01002794,AAAB01002794,AAAB01002794,bacterial contamination
AAAB01002796,AAAB01002796,AAAB01002796,bacterial contamination
AAAB01002805,AAAB01002805,AAAB01002805,bacterial contamination
AAAB01002815,AAAB01002815,AAAB01002815,bacterial contamination
AAAB01002817,AAAB01002817,AAAB01002817,bacterial contamination
AAAB01002824,AAAB01002824,AAAB01002824,bacterial contamination
AAAB01002825,AAAB01002825,AAAB01002825,bacterial contamination
AAAB01002826,AAAB01002826,AAAB01002826,bacterial contamination
AAAB01002830,AAAB01002830,AAAB01002830,bacterial contamination
AAAB01002841,AAAB01002841,AAAB01002841,bacterial contamination
AAAB01002842,AAAB01002842,AAAB01002842,bacterial contamination
AAAB01002844,AAAB01002844,AAAB01002844,bacterial contamination
AAAB01002845,AAAB01002845,AAAB01002845,bacterial contamination
AAAB01002846,AAAB01002846,AAAB01002846,bacterial contamination
AAAB01002848,AAAB01002848,AAAB01002848,bacterial contamination
AAAB01002849,AAAB01002849,AAAB01002849,bacterial contamination
AAAB01002852,AAAB01002852,AAAB01002852,bacterial contamination
AAAB01002854,AAAB01002854,AAAB01002854,bacterial contamination
AAAB01002858,AAAB01002858,AAAB01002858,bacterial contamination
AAAB01002859.1,AAAB01002859,AAAB01002859,alternative assembly
AAAB01002861,AAAB01002861,AAAB01002861,bacterial contamination
AAAB01002865,AAAB01002865,AAAB01002865,bacterial contamination
AAAB01002870,AAAB01002870,AAAB01002870,bacterial contamination
AAAB01002871,AAAB01002871,AAAB01002871,bacterial contamination
AAAB01002873,AAAB01002873,AAAB01002873,bacterial contamination
AAAB01002875,AAAB01002875,AAAB01002875,bacterial contamination
AAAB01002881,AAAB01002881,AAAB01002881,bacterial contamination
AAAB01002891,AAAB01002891,AAAB01002891,bacterial contamination
AAAB01002892,AAAB01002892,AAAB01002892,bacterial contamination
AAAB01002897,AAAB01002897,AAAB01002897,bacterial contamination
AAAB01002898,AAAB01002898,AAAB01002898,bacterial contamination
AAAB01002899,AAAB01002899,AAAB01002899,bacterial contamination
AAAB01002901,AAAB01002901,AAAB01002901,bacterial contamination
AAAB01002904,AAAB01002904,AAAB01002904,bacterial contamination
AAAB01002906,AAAB01002906,AAAB01002906,bacterial contamination
AAAB01002915,AAAB01002915,AAAB01002915,bacterial contamination
AAAB01002916,AAAB01002916,AAAB01002916,bacterial contamination
AAAB01002920,AAAB01002920,AAAB01002920,bacterial contamination
AAAB01002927,AAAB01002927,AAAB01002927,bacterial contamination
AAAB01002943,AAAB01002943,AAAB01002943,bacterial contamination
AAAB01002946,AAAB01002946,AAAB01002946,bacterial contamination
AAAB01002948,AAAB01002948,AAAB01002948,bacterial contamination
AAAB01002950,AAAB01002950,AAAB01002950,bacterial contamination
AAAB01002952,AAAB01002952,AAAB01002952,bacterial contamination
AAAB01002953,AAAB01002953,AAAB01002953,bacterial contamination
AAAB01002960,AAAB01002960,AAAB01002960,bacterial contamination
AAAB01002965.1,AAAB01002965,AAAB01002965,alternative assembly
AAAB01002966,AAAB01002966,AAAB01002966,bacterial contamination
AAAB01002970,AAAB01002970,AAAB01002970,bacterial contamination
AAAB01002978,AAAB01002978,AAAB01002978,bacterial contamination
AAAB01002980,AAAB01002980,AAAB01002980,bacterial contamination
AAAB01002982,AAAB01002982,AAAB01002982,bacterial contamination
AAAB01002987,AAAB01002987,AAAB01002987,bacterial contamination
AAAB01002993,AAAB01002993,AAAB01002993,bacterial contamination
AAAB01002997,AAAB01002997,AAAB01002997,bacterial contamination
AAAB01003003,AAAB01003003,AAAB01003003,bacterial contamination
AAAB01003006,AAAB01003006,AAAB01003006,bacterial contamination
AAAB01003008,AAAB01003008,AAAB01003008,bacterial contamination
AAAB01003011,AAAB01003011,AAAB01003011,bacterial contamination
AAAB01003012,AAAB01003012,AAAB01003012,bacterial contamination
AAAB01003015,AAAB01003015,AAAB01003015,bacterial contamination
AAAB01003020,AAAB01003020,AAAB01003020,bacterial contamination
AAAB01003023,AAAB01003023,AAAB01003023,bacterial contamination
AAAB01003034,AAAB01003034,AAAB01003034,bacterial contamination
AAAB01003039,AAAB01003039,AAAB01003039,bacterial contamination
AAAB01003040.1,AAAB01003040,AAAB01003040,alternative assembly
AAAB01003041,AAAB01003041,AAAB01003041,bacterial contamination
AAAB01003042,AAAB01003042,AAAB01003042,bacterial contamination
AAAB01003043,AAAB01003043,AAAB01003043,bacterial contamination
AAAB01003046,AAAB01003046,AAAB01003046,bacterial contamination
AAAB01003049,AAAB01003049,AAAB01003049,bacterial contamination
AAAB01003051,AAAB01003051,AAAB01003051,bacterial contamination
AAAB01003055,AAAB01003055,AAAB01003055,bacterial contamination
AAAB01003057,AAAB01003057,AAAB01003057,bacterial contamination
AAAB01003058,AAAB01003058,AAAB01003058,bacterial contamination
AAAB01003062,AAAB01003062,AAAB01003062,bacterial contamination
AAAB01003067,AAAB01003067,AAAB01003067,bacterial contamination
AAAB01003069,AAAB01003069,AAAB01003069,bacterial contamination
AAAB01003072,AAAB01003072,AAAB01003072,bacterial contamination
AAAB01003081,AAAB01003081,AAAB01003081,bacterial contamination
AAAB01003088,AAAB01003088,AAAB01003088,bacterial contamination
AAAB01003090,AAAB01003090,AAAB01003090,bacterial contamination
AAAB01003092,AAAB01003092,AAAB01003092,bacterial contamination
AAAB01003096,AAAB01003096,AAAB01003096,bacterial contamination
AAAB01003104,AAAB01003104,AAAB01003104,bacterial contamination
AAAB01003106,AAAB01003106,AAAB01003106,bacterial contamination
AAAB01003109,AAAB01003109,AAAB01003109,bacterial contamination
AAAB01003112,AAAB01003112,AAAB01003112,bacterial contamination
AAAB01003122,AAAB01003122,AAAB01003122,bacterial contamination
AAAB01003123,AAAB01003123,AAAB01003123,bacterial contamination
AAAB01003134,AAAB01003134,AAAB01003134,bacterial contamination
AAAB01003136,AAAB01003136,AAAB01003136,bacterial contamination
AAAB01003137,AAAB01003137,AAAB01003137,bacterial contamination
AAAB01003142,AAAB01003142,AAAB01003142,bacterial contamination
AAAB01003143,AAAB01003143,AAAB01003143,bacterial contamination
AAAB01003145,AAAB01003145,AAAB01003145,bacterial contamination
AAAB01003149,AAAB01003149,AAAB01003149,bacterial contamination
AAAB01003151,AAAB01003151,AAAB01003151,bacterial contamination
AAAB01003152,AAAB01003152,AAAB01003152,bacterial contamination
AAAB01003165,AAAB01003165,AAAB01003165,bacterial contamination
AAAB01003167,AAAB01003167,AAAB01003167,bacterial contamination
AAAB01003173,AAAB01003173,AAAB01003173,bacterial contamination
AAAB01003174,AAAB01003174,AAAB01003174,bacterial contamination
AAAB01003176.1,AAAB01003176,AAAB01003176,alternative assembly
AAAB01003180,AAAB01003180,AAAB01003180,bacterial contamination
AAAB01003182,AAAB01003182,AAAB01003182,bacterial contamination
AAAB01003183,AAAB01003183,AAAB01003183,bacterial contamination
AAAB01003189,AAAB01003189,AAAB01003189,bacterial contamination
AAAB01003191,AAAB01003191,AAAB01003191,bacterial contamination
AAAB01003196,AAAB01003196,AAAB01003196,bacterial contamination
AAAB01003197,AAAB01003197,AAAB01003197,bacterial contamination
AAAB01003207,AAAB01003207,AAAB01003207,bacterial contamination
AAAB01003209,AAAB01003209,AAAB01003209,bacterial contamination
AAAB01003214.1,AAAB01003214,AAAB01003214,alternative assembly
AAAB01003220,AAAB01003220,AAAB01003220,bacterial contamination
AAAB01003222,AAAB01003222,AAAB01003222,bacterial contamination
AAAB01003240,AAAB01003240,AAAB01003240,bacterial contamination
AAAB01003260,AAAB01003260,AAAB01003260,bacterial contamination
AAAB01003266,AAAB01003266,AAAB01003266,bacterial contamination
AAAB01003273,AAAB01003273,AAAB01003273,bacterial contamination
AAAB01003286,AAAB01003286,AAAB01003286,bacterial contamination
AAAB01003288,AAAB01003288,AAAB01003288,bacterial contamination
AAAB01003296,AAAB01003296,AAAB01003296,bacterial contamination
AAAB01003302,AAAB01003302,AAAB01003302,bacterial contamination
AAAB01003307,AAAB01003307,AAAB01003307,bacterial contamination
AAAB01003309,AAAB01003309,AAAB01003309,bacterial contamination
AAAB01003312,AAAB01003312,AAAB01003312,bacterial contamination
AAAB01003319,AAAB01003319,AAAB01003319,bacterial contamination
AAAB01003322,AAAB01003322,AAAB01003322,bacterial contamination
AAAB01003327,AAAB01003327,AAAB01003327,bacterial contamination
AAAB01003332,AAAB01003332,AAAB01003332,bacterial contamination
AAAB01003333,AAAB01003333,AAAB01003333,bacterial contamination
AAAB01003334,AAAB01003334,AAAB01003334,bacterial contamination
AAAB01003335,AAAB01003335,AAAB01003335,bacterial contamination
AAAB01003336,AAAB01003336,AAAB01003336,bacterial contamination
AAAB01003350,AAAB01003350,AAAB01003350,bacterial contamination
AAAB01003362,AAAB01003362,AAAB01003362,bacterial contamination
AAAB01003363,AAAB01003363,AAAB01003363,bacterial contamination
AAAB01003368,AAAB01003368,AAAB01003368,bacterial contamination
AAAB01003370,AAAB01003370,AAAB01003370,bacterial contamination
AAAB01003372,AAAB01003372,AAAB01003372,bacterial contamination
AAAB01003377,AAAB01003377,AAAB01003377,bacterial contamination
AAAB01003379,AAAB01003379,AAAB01003379,bacterial contamination
AAAB01003386,AAAB01003386,AAAB01003386,bacterial contamination
AAAB01003387,AAAB01003387,AAAB01003387,bacterial contamination
AAAB01003388,AAAB01003388,AAAB01003388,bacterial contamination
AAAB01003393,AAAB01003393,AAAB01003393,bacterial contamination
AAAB01003401,AAAB01003401,AAAB01003401,bacterial contamination
AAAB01003407,AAAB01003407,AAAB01003407,bacterial contamination
AAAB01003411,AAAB01003411,AAAB01003411,bacterial contamination
AAAB01003415,AAAB01003415,AAAB01003415,bacterial contamination
AAAB01003419,AAAB01003419,AAAB01003419,bacterial contamination
AAAB01003422,AAAB01003422,AAAB01003422,bacterial contamination
AAAB01003425,AAAB01003425,AAAB01003425,bacterial contamination
AAAB01003427,AAAB01003427,AAAB01003427,bacterial contamination
AAAB01003431,AAAB01003431,AAAB01003431,bacterial contamination
AAAB01003433,AAAB01003433,AAAB01003433,bacterial contamination
AAAB01003434,AAAB01003434,AAAB01003434,bacterial contamination
AAAB01003436,AAAB01003436,AAAB01003436,bacterial contamination
AAAB01003437,AAAB01003437,AAAB01003437,bacterial contamination
AAAB01003440,AAAB01003440,AAAB01003440,bacterial contamination
AAAB01003446,AAAB01003446,AAAB01003446,bacterial contamination
AAAB01003447,AAAB01003447,AAAB01003447,bacterial contamination
AAAB01003455,AAAB01003455,AAAB01003455,bacterial contamination
AAAB01003456,AAAB01003456,AAAB01003456,bacterial contamination
AAAB01003463,AAAB01003463,AAAB01003463,bacterial contamination
AAAB01003466,AAAB01003466,AAAB01003466,bacterial contamination
AAAB01003469,AAAB01003469,AAAB01003469,bacterial contamination
AAAB01003475,AAAB01003475,AAAB01003475,bacterial contamination
AAAB01003476,AAAB01003476,AAAB01003476,bacterial contamination
AAAB01003478,AAAB01003478,AAAB01003478,bacterial contamination
AAAB01003479,AAAB01003479,AAAB01003479,bacterial contamination
AAAB01003481,AAAB01003481,AAAB01003481,bacterial contamination
AAAB01003482,AAAB01003482,AAAB01003482,bacterial contamination
AAAB01003490,AAAB01003490,AAAB01003490,bacterial contamination
AAAB01003491,AAAB01003491,AAAB01003491,bacterial contamination
AAAB01003492,AAAB01003492,AAAB01003492,bacterial contamination
AAAB01003494,AAAB01003494,AAAB01003494,bacterial contamination
AAAB01003503,AAAB01003503,AAAB01003503,bacterial contamination
AAAB01003505,AAAB01003505,AAAB01003505,bacterial contamination
AAAB01003506,AAAB01003506,AAAB01003506,bacterial contamination
AAAB01003522,AAAB01003522,AAAB01003522,bacterial contamination
AAAB01003527,AAAB01003527,AAAB01003527,bacterial contamination
AAAB01003536,AAAB01003536,AAAB01003536,bacterial contamination
AAAB01003546,AAAB01003546,AAAB01003546,bacterial contamination
AAAB01003547,AAAB01003547,AAAB01003547,bacterial contamination
AAAB01003548,AAAB01003548,AAAB01003548,bacterial contamination
AAAB01003555,AAAB01003555,AAAB01003555,bacterial contamination
AAAB01003558,AAAB01003558,AAAB01003558,bacterial contamination
AAAB01003560,AAAB01003560,AAAB01003560,bacterial contamination
AAAB01003561,AAAB01003561,AAAB01003561,bacterial contamination
AAAB01003565,AAAB01003565,AAAB01003565,bacterial contamination
AAAB01003566,AAAB01003566,AAAB01003566,bacterial contamination
AAAB01003569,AAAB01003569,AAAB01003569,bacterial contamination
AAAB01003574,AAAB01003574,AAAB01003574,bacterial contamination
AAAB01003580,AAAB01003580,AAAB01003580,bacterial contamination
AAAB01003583,AAAB01003583,AAAB01003583,bacterial contamination
AAAB01003586,AAAB01003586,AAAB01003586,bacterial contamination
AAAB01003588,AAAB01003588,AAAB01003588,bacterial contamination
AAAB01003592,AAAB01003592,AAAB01003592,bacterial contamination
AAAB01003594,AAAB01003594,AAAB01003594,bacterial contamination
AAAB01003598,AAAB01003598,AAAB01003598,bacterial contamination
AAAB01003600,AAAB01003600,AAAB01003600,bacterial contamination
AAAB01003603,AAAB01003603,AAAB01003603,bacterial contamination
AAAB01003605,AAAB01003605,AAAB01003605,bacterial contamination
AAAB01003606,AAAB01003606,AAAB01003606,bacterial contamination
AAAB01003611,AAAB01003611,AAAB01003611,bacterial contamination
AAAB01003615,AAAB01003615,AAAB01003615,bacterial contamination
AAAB01003629,AAAB01003629,AAAB01003629,bacterial contamination
AAAB01003631,AAAB01003631,AAAB01003631,bacterial contamination
AAAB01003632,AAAB01003632,AAAB01003632,bacterial contamination
AAAB01003633,AAAB01003633,AAAB01003633,bacterial contamination
AAAB01003640,AAAB01003640,AAAB01003640,bacterial contamination
AAAB01003644,AAAB01003644,AAAB01003644,bacterial contamination
AAAB01003653,AAAB01003653,AAAB01003653,bacterial contamination
AAAB01003658,AAAB01003658,AAAB01003658,bacterial contamination
AAAB01003688,AAAB01003688,AAAB01003688,bacterial contamination
AAAB01003692,AAAB01003692,AAAB01003692,bacterial contamination
AAAB01003707,AAAB01003707,AAAB01003707,bacterial contamination
AAAB01003708,AAAB01003708,AAAB01003708,bacterial contamination
AAAB01003713,AAAB01003713,AAAB01003713,bacterial contamination
AAAB01003716,AAAB01003716,AAAB01003716,bacterial contamination
AAAB01003737,AAAB01003737,AAAB01003737,bacterial contamination
AAAB01003746.1,AAAB01003746,AAAB01003746,alternative assembly
AAAB01003747,AAAB01003747,AAAB01003747,bacterial contamination
AAAB01003754,AAAB01003754,AAAB01003754,bacterial contamination
AAAB01003757,AAAB01003757,AAAB01003757,bacterial contamination
AAAB01003770,AAAB01003770,AAAB01003770,bacterial contamination
AAAB01003771,AAAB01003771,AAAB01003771,bacterial contamination
AAAB01003772,AAAB01003772,AAAB01003772,bacterial contamination
AAAB01003776.1,AAAB01003776,AAAB01003776,alternative assembly
AAAB01003783,AAAB01003783,AAAB01003783,bacterial contamination
AAAB01003837,AAAB01003837,AAAB01003837,bacterial contamination
AAAB01003840,AAAB01003840,AAAB01003840,bacterial contamination
AAAB01003841,AAAB01003841,AAAB01003841,bacterial contamination
AAAB01003844,AAAB01003844,AAAB01003844,bacterial contamination
AAAB01003846.1,AAAB01003846,AAAB01003846,alternative assembly
AAAB01003861,AAAB01003861,AAAB01003861,bacterial contamination
AAAB01003862,AAAB01003862,AAAB01003862,bacterial contamination
AAAB01003865,AAAB01003865,AAAB01003865,bacterial contamination
AAAB01003872,AAAB01003872,AAAB01003872,bacterial contamination
AAAB01003875,AAAB01003875,AAAB01003875,bacterial contamination
AAAB01003876,AAAB01003876,AAAB01003876,bacterial contamination
AAAB01003887,AAAB01003887,AAAB01003887,bacterial contamination
AAAB01003896,AAAB01003896,AAAB01003896,bacterial contamination
AAAB01003920,AAAB01003920,AAAB01003920,bacterial contamination
AAAB01003924,AAAB01003924,AAAB01003924,bacterial contamination
AAAB01003925,AAAB01003925,AAAB01003925,bacterial contamination
AAAB01003926,AAAB01003926,AAAB01003926,bacterial contamination
AAAB01003929,AAAB01003929,AAAB01003929,bacterial contamination
AAAB01003931,AAAB01003931,AAAB01003931,bacterial contamination
AAAB01003943,AAAB01003943,AAAB01003943,bacterial contamination
AAAB01003945.1,AAAB01003945,AAAB01003945,alternative assembly
AAAB01003948,AAAB01003948,AAAB01003948,bacterial contamination
AAAB01003955,AAAB01003955,AAAB01003955,bacterial contamination
AAAB01003971,AAAB01003971,AAAB01003971,bacterial contamination
AAAB01003973,AAAB01003973,AAAB01003973,bacterial contamination
AAAB01003987,AAAB01003987,AAAB01003987,bacterial contamination
AAAB01003988,AAAB01003988,AAAB01003988,bacterial contamination
AAAB01003999,AAAB01003999,AAAB01003999,bacterial contamination
AAAB01004000,AAAB01004000,AAAB01004000,bacterial contamination
AAAB01004004,AAAB01004004,AAAB01004004,bacterial contamination
AAAB01004012,AAAB01004012,AAAB01004012,bacterial contamination
AAAB01004014,AAAB01004014,AAAB01004014,bacterial contamination
AAAB01004027,AAAB01004027,AAAB01004027,bacterial contamination
AAAB01004030,AAAB01004030,AAAB01004030,bacterial contamination
AAAB01004034,AAAB01004034,AAAB01004034,bacterial contamination
AAAB01004040,AAAB01004040,AAAB01004040,bacterial contamination
AAAB01004041,AAAB01004041,AAAB01004041,bacterial contamination
AAAB01004055,AAAB01004055,AAAB01004055,bacterial contamination
AAAB01004066,AAAB01004066,AAAB01004066,bacterial contamination
AAAB01004076,AAAB01004076,AAAB01004076,bacterial contamination
AAAB01004099,AAAB01004099,AAAB01004099,bacterial contamination
AAAB01004123,AAAB01004123,AAAB01004123,bacterial contamination
AAAB01004143,AAAB01004143,AAAB01004143,bacterial contamination
